STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
SOUTH DAKOTA,1972,House,1,Thomas A. Daschle,Democratic,109910
SOUTH DAKOTA,1972,House,1,Bart Kull,Republican,57155
SOUTH DAKOTA,1972,House,2,Kenneth D. Stofferahn,Democratic,63447
SOUTH DAKOTA,1972,House,2,Clint Roberts,Republican,88991
SOUTH DAKOTA,1972,Presidential,,,,103855
SOUTH DAKOTA,1972,Presidential,,,,198343
SOUTH DAKOTA,1972,Presidential,,,,21431
SOUTH DAKOTA,1972,Presidential,,,,3824
SOUTH DAKOTA,1972,Presidential,,,,250
SOUTH DAKOTA,1972,Senate,,George McGovern,Democratic,129018
SOUTH DAKOTA,1972,Senate,,James Abdnor,Republican,190594
SOUTH DAKOTA,1972,Senate,,Wayne Peterson,Independent,7866
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
South Carolina,1990,Presidential,,,,577507
South Carolina,1990,Presidential,,,,479514
South Carolina,1990,Presidential,,,,27103
South Carolina,1880,Presidential,,,,170809
South Carolina,1980,Presidential,,,,441988
South Carolina,1980,Presidential,,,,288560
South Dakota,1980,Presidential,,,,198343
South Dakota,1980,Presidential,,,,103855
TENNESSEE,1992,HOUSE,1,James H. Quillen,Republican,130296
TENNESSEE,1992,HOUSE,1,John Curtis,Independent,20816
TENNESSEE,1992,HOUSE,1,,Write-in,17
TENNESSEE,1992,HOUSE,2,David H. (Dave) Dunnaway,Democratic,46578
TENNESSEE,1992,HOUSE,2,John J. Duncan,Republican,147947
TENNESSEE,1992,HOUSE,2,,Write-in,2
TENNESSEE,1992,HOUSE,3,Marilyn Lloyd Bouquard,Democratic,117355
TENNESSEE,1992,HOUSE,3,Glen Byers,Republican,74761
TENNESSEE,1992,HOUSE,3,,Write-in,40
TENNESSEE,1992,HOUSE,4,Albert Gore Jr.,Democratic,137612
TENNESSEE,1992,HOUSE,4,James Beau Seigneur,Republican,35954
TENNESSEE,1992,HOUSE,4,,Write-in,4
TENNESSEE,1992,HOUSE,5,Bill Boner,Democratic,118506
TENNESSEE,1992,HOUSE,5,Mike Adams,Republican,62746
TENNESSEE,1992,HOUSE,5,,Write-in,10
TENNESSEE,1992,HOUSE,6,Robin L. Beard Jr.,Republican,127945
TENNESSEE,1992,HOUSE,6,,Write-in,566
TENNESSEE,1992,HOUSE,7,Ed Jones,Democratic,133606
TENNESSEE,1992,HOUSE,7,Daniel Campbell,Republican,39227
TENNESSEE,1992,HOUSE,7,,Write-in,2
TENNESSEE,1992,HOUSE,8,Harold E. Ford,Democratic,110139
TENNESSEE,1992,HOUSE,8,,Write-in,68
TENNESSEE,1992,PRESIDENTIAL,,,,783051
TENNESSEE,1992,PRESIDENTIAL,,,,787761
TENNESSEE,1992,PRESIDENTIAL,,,,35991
TENNESSEE,1992,PRESIDENTIAL,,,,7116
TENNESSEE,1992,PRESIDENTIAL,,,,1112
TENNESSEE,1992,PRESIDENTIAL,,,,521
TENNESSEE,1992,PRESIDENTIAL,,,,519
TENNESSEE,1992,PRESIDENTIAL,,,,503
TENNESSEE,1992,PRESIDENTIAL,,,,490
TENNESSEE,1992,PRESIDENTIAL,,,,400
TENNESSEE,1992,PRESIDENTIAL,,,,152
TEXAS,1984,HOUSE,1,Sam B. Hall Jr.,Democratic,137665
TEXAS,1984,HOUSE,10,"J.J. ""Jake"" Pickle",Democratic,135518
TEXAS,1984,HOUSE,10,John Bieger,Republican,88940
TEXAS,1984,HOUSE,10,Michael Grossberg,Libertarian,4866
TEXAS,1984,HOUSE,11,Marvin Leath,Democratic,128520
TEXAS,1984,HOUSE,12,Jim Wright,Democratic,99104
TEXAS,1984,HOUSE,12,Jim Bradshaw,Republican,65005
TEXAS,1984,HOUSE,12,Mrs. C. B. Mauldin,Libertarian,1281
TEXAS,1984,HOUSE,13,Jack Hightower,Democratic,98779
TEXAS,1984,HOUSE,13,Ron Slover,Republican,80819
TEXAS,1984,HOUSE,14,"William N. ""Bill"" Patman",Democratic,89884
TEXAS,1984,HOUSE,14,C.L. Conckiin,Republican,71495
TEXAS,1984,HOUSE,15,"E. ""Kika"" de la Garza",Democratic,105325
TEXAS,1984,HOUSE,15,Lendy McDonald,Republican,45090
TEXAS,1984,HOUSE,16,"Richard C. ""Dick"" White",Democratic,104734
TEXAS,1984,HOUSE,16,Catherine A. McDivitt,Libertarian,19010
TEXAS,1984,HOUSE,17,Charles W. Stenholm,Democratic,130465
TEXAS,1984,HOUSE,18,Mickey Leland,Democratic,126632
TEXAS,1984,HOUSE,18,C.L. Kennedy,Republican,71935
TEXAS,1984,HOUSE,18,Bill Fraser,Libertarian,16128
TEXAS,1984,HOUSE,18,J. D. Webster,Libertarian,1983
TEXAS,1984,HOUSE,19,Kent Hance,Democratic,126632
TEXAS,1984,HOUSE,19,J. D. Webster,Libertarian,8792
TEXAS,1984,HOUSE,2,Charles Wilson,Democratic,142496
TEXAS,1984,HOUSE,2,P.H. Fannill Sr.,Republican,60742
TEXAS,1984,HOUSE,2,Martin Sorrells,Libertarian,2530
TEXAS,1984,HOUSE,20,Henry B. Gonzalez,Democratic,84113
TEXAS,1984,HOUSE,20,Merle Nash,Republican,17725
TEXAS,1984,HOUSE,20,Tom Burnham,Libertarian,846
TEXAS,1984,HOUSE,20,,Write-in,1
TEXAS,1982,HOUSE,21,Joe Sullivan,Democrat,58425
TEXAS,1982,HOUSE,21,Tom LoeffIer,Republican,196424
TEXAS,1982,HOUSE,21,William Rice,Libertarian,1895
TEXAS,1982,HOUSE,22,Mike Andrews,Democrat,101094
TEXAS,1982,HOUSE,22,Ron Paul,Republican,106797
TEXAS,1982,HOUSE,22,Vaudie V. Nance,Independent,1360
TEXAS,1982,HOUSE,23,"Abraham ""Chick"" Kazen, Jr.",Democrat,104595
TEXAS,1982,HOUSE,23,Bobby Locke,Republican,45139
TEXAS,1982,HOUSE,23,,Write-in,46
TEXAS,1982,HOUSE,24,Martin Frost,Democrat,93690
TEXAS,1982,HOUSE,24,Clay Smothers,Republican,59172
TEXAS,1984,HOUSE,3,Earle Stephen Porter,Democratic,49667
TEXAS,1984,HOUSE,3,Jim Collins,Republican,212328
TEXAS,1984,HOUSE,3,William Stephen Briggs,Libertarian,3329
TEXAS,1984,HOUSE,4,Ralph M. Hall,Democratic,102787
TEXAS,1984,HOUSE,4,John Wright,Republican,93915
TEXAS,1984,HOUSE,5,Jim Mattox,Democratic,70892
TEXAS,1984,HOUSE,5,Tom Pauken,Republican,67848
TEXAS,1984,HOUSE,5,,Write-in,295
TEXAS,1984,HOUSE,6,Phil Gramm,Democratic,144816
TEXAS,1984,HOUSE,6,"Dave ""Buster"" Haskins",Republican,59503
TEXAS,1984,HOUSE,7,Robert L. Hutchings,Democratic,48594
TEXAS,1984,HOUSE,7,Bill Archer,Republican,242310
TEXAS,1984,HOUSE,7,Bill Ware,Libertarian,4278
TEXAS,1984,HOUSE,7,,Write-in,2
TEXAS,1984,HOUSE,8,Bob Eckhardt,Democratic,67921
TEXAS,1984,HOUSE,8,Jack Fields,Republican,72856
TEXAS,1984,HOUSE,9,Jack Brooks,Democratic,103225
TEXAS,1984,HOUSE,9,,Write-in,349
TEXAS,1984,PRESIDENTIAL,,,,1881147
TEXAS,1984,PRESIDENTIAL,,,,2510705
TEXAS,1984,PRESIDENTIAL,,,,111613
TEXAS,1984,PRESIDENTIAL,,,,37543
TEXAS,1984,PRESIDENTIAL,,,,528
Tennessee,1990,Presidential,,,,840655
Tennessee,1990,Presidential,,,,787761
Tennessee,1990,Presidential,,,,105961
Tennessee,1880,Presidential,,,,321421
Tennessee,1980,Presidential,,,,787761
Tennessee,1980,Presidential,,,,636761
Texas,1996,Presidential,,,,87
Texas,1880,Presidential,,,,267134
Texas,1860,Presidential,,,,1384147
"This appears to be a blank page (page 71) with only the text ""This page was intentionally left blank."" There is no election data to format into CSV on this page.",,,,,,
This image appears to be just a title page for the 1980 election statistics document and contains no actual election result data to format into CSV. It shows it was compiled by Thomas E. Ladd under Edmund L. Henshaw Jr. but contains no vote tallies or candidate information to include in the requested data format.,,,,,,
"This image contains no election data - it is a blank page with only the text ""This page was intentionally left blank."" at the top. Therefore", I cannot provide any CSV data as there is no election information to extract.,,,,,
UTAH,1982,HOUSE,1,Gunn McKay,Democrat,144459
UTAH,1982,HOUSE,1,James V. Hansen,Republican,157111
UTAH,1982,House,2,Arthur L. Monson,Democrat,87967
UTAH,1982,House,2,Dan Marriott,Republican,194885
UTAH,1982,House,2,Stan Larsen,Independent,5411
UTAH,1982,House,2,Steven Ray Montgomery,American,1520
UTAH,1982,House,2,David P. Hurst,Socialist Workers,982
UTAH,1982,PRESIDENT,,,,124266
UTAH,1982,PRESIDENT,,,,439687
UTAH,1982,PRESIDENT,,,,30284
UTAH,1982,PRESIDENT,,,,7156
UTAH,1982,PRESIDENT,,,,1009
UTAH,1982,PRESIDENT,,,,965
UTAH,1982,PRESIDENT,,,,522
UTAH,1982,PRESIDENT,,,,139
UTAH,1982,PRESIDENT,,,,124
UTAH,1982,SENATE,,Dan Berman,Democrat,151454
UTAH,1982,SENATE,,Jake Garn,Republican,427675
UTAH,1982,SENATE,,Bruce Bangerter,Independent,3186
UTAH,1982,SENATE,,George M. Batchelor,American,1983
Utah,2022,Representative,2,,Democratic,134149
Utah,2022,Representative,2,,Republican,157113
Utah,2022,Representative,2,,Constitution,5411
Utah,2022,Representative,2,,Independent,3421
Utah,2022,Representative,2,,Write-in,94
Utah,2022,Representative,2,,Total,300188
VERMONT,1976,HOUSE,1,James Merrill Jeffords,Republican,154274
VERMONT,1976,HOUSE,1,Robin Lloyd,Citizens,24758
VERMONT,1976,HOUSE,1,Peter Diamondstone,Liberty Union,15218
VERMONT,1976,HOUSE,1,Write-in,Write-in,447
VERMONT,1976,PRESIDENT,,,,81952
VERMONT,1976,PRESIDENT,,,,94628
VERMONT,1976,PRESIDENT,,,,31761
VERMONT,1976,PRESIDENT,,,,2316
VERMONT,1976,PRESIDENT,,,,1900
VERMONT,1976,PRESIDENT,,,,136
VERMONT,1976,PRESIDENT,,,,118
VERMONT,1976,PRESIDENT,,,,75
VERMONT,1976,PRESIDENT,,,,413
VERMONT,1976,SENATE,,Patrick J. Leahy,Democratic,104176
VERMONT,1976,SENATE,,Stewart M. Ledbetter,Republican,101421
VERMONT,1976,SENATE,,Anthony N. Doria,Independent,1776
VERMONT,1976,SENATE,,Earl S. Gardiner,Liberty Union,1629
VERMONT,1976,SENATE,,Write-in,Write-in,122
VIRGINIA,1976,HOUSE,1,"Paul S. Trible, Jr.",Republican,130130
VIRGINIA,1976,HOUSE,1,Sharon D. Grant,Independent,13688
VIRGINIA,1976,HOUSE,1,Write-in,Write-in,21
VIRGINIA,1972,HOUSE,10,Joseph L. Fisher,Democrat,105883
VIRGINIA,1972,HOUSE,10,Frank R. Wolf,Republican,110840
VIRGINIA,1972,HOUSE,10,,Write-in,21
VIRGINIA,1976,HOUSE,2,G. William Whitehurst,Republican,97319
VIRGINIA,1976,HOUSE,2,Kenneth P. Morrison,Independent,11003
VIRGINIA,1976,HOUSE,2,Write-in,Write-in,6
VIRGINIA,1976,HOUSE,3,John A. Mapp,Democrat,60962
VIRGINIA,1976,HOUSE,3,"Thomas J. 'Tom' Bliley, Jr.",Republican,96524
VIRGINIA,1976,HOUSE,3,Howard H. Carwile,Independent,19549
VIRGINIA,1976,HOUSE,3,James B. Turney,Independent,9852
VIRGINIA,1976,HOUSE,3,Write-in,Write-in,25
VIRGINIA,1972,HOUSE,4,Cecil Y. Jenkins,Democrat,59930
VIRGINIA,1972,HOUSE,4,"Robert W. ""Bob"" Daniel Jr.",Republican,92557
VIRGINIA,1972,HOUSE,4,,Write-in,7
VIRGINIA,1972,HOUSE,5,W.C. (Dan) Daniel,Democrat,112143
VIRGINIA,1972,HOUSE,5,,Write-in,75
VIRGINIA,1972,HOUSE,6,M. Caldwell Butler,Republican,123125
VIRGINIA,1972,HOUSE,6,,Write-in,1018
VIRGINIA,1972,HOUSE,7,J. Kenneth Robinson,Republican,139957
VIRGINIA,1972,HOUSE,7,,Write-in,439
VIRGINIA,1972,HOUSE,8,Herbert E. Harris II,Democrat,94530
VIRGINIA,1972,HOUSE,8,"Stanford E. ""Stan"" Parris",Republican,95624
VIRGINIA,1972,HOUSE,8,Deborah L. Frantz,Independent,5729
VIRGINIA,1972,HOUSE,8,,Write-in,14
VIRGINIA,1972,HOUSE,9,Roosevelt Ferguson,Democrat,52636
VIRGINIA,1972,HOUSE,9,William C. Wampler,Republican,113196
VIRGINIA,1972,HOUSE,9,,Write-in,32
VIRGINIA,1976,PRESIDENT,,,,752174
VIRGINIA,1976,PRESIDENT,,,,889609
VIRGINIA,1976,PRESIDENT,,,,95418
VIRGINIA,1976,PRESIDENT,,,,14024
VIRGINIA,1976,PRESIDENT,,,,12821
VIRGINIA,1976,PRESIDENT,,,,1986
Vermont,1880,Presidential,,,,65077
Vermont,1860,Presidential,,,,34382
Virgin Islands,1972,Delegate,,Ron deLugo,Democrat,10027
Virgin Islands,1972,Delegate,,Melvin H. Evans,Republican,8876
Virginia,1880,Presidential,,,,214177
Virginia,1860,Presidential,,,,167223
WASHINGTON,1972,HOUSE,1,Robin Drake,Democrat,41830
WASHINGTON,1972,HOUSE,1,Joel Pritchard,Republican,180475
WASHINGTON,1972,HOUSE,1,Maurice Willey,Libertarian,8229
WASHINGTON,1980,HOUSE,2,Al Swift,Democrat,162002
WASHINGTON,1980,HOUSE,2,Neal Snider,Republican,82639
WASHINGTON,1980,HOUSE,2,William L. McCord,Libertarian,9047
WASHINGTON,1980,HOUSE,3,Don Bonker,Democrat,155906
WASHINGTON,1980,HOUSE,3,Rod Culp,Republican,92572
WASHINGTON,1980,HOUSE,4,Mike McCormack,Democrat,100114
WASHINGTON,1980,HOUSE,4,Sid Morrison,Republican,134691
WASHINGTON,1980,HOUSE,5,Thomas S. Foley,Democrat,120530
WASHINGTON,1980,HOUSE,5,John Sonneland,Republican,111705
WASHINGTON,1980,HOUSE,6,Norman D. Dicks,Democrat,122903
WASHINGTON,1980,HOUSE,6,Jim Beaver,Republican,106236
WASHINGTON,1980,HOUSE,7,Mike Lowry,Democrat,112848
WASHINGTON,1980,HOUSE,7,Ron Dunlap,Republican,84218
WASHINGTON,1972,PRESIDENT,,,,650193
WASHINGTON,1972,PRESIDENT,,,,865244
WASHINGTON,1972,PRESIDENT,,,,185073
WASHINGTON,1972,PRESIDENT,,,,29213
WASHINGTON,1972,PRESIDENT,,,,9403
WASHINGTON,1972,PRESIDENT,,,,1137
WASHINGTON,1972,PRESIDENT,,,,985
WASHINGTON,1972,PRESIDENT,,,,834
WASHINGTON,1972,PRESIDENT,,,,341
WASHINGTON,1972,SENATE,,Warren G. Magnuson,Democrat,792052
WASHINGTON,1972,SENATE,,Slade Gorton,Republican,936317
WEST VIRGINIA,1980,HOUSE,1,Robert H. Mollohan,Democrat,107471
WEST VIRGINIA,1980,HOUSE,1,Joe Bartlett,Republican,61438
WEST VIRGINIA,1980,HOUSE,2,Pat R. Hamilton,Democrat,80940
WEST VIRGINIA,1980,HOUSE,2,Cleve Benedict,Republican,102805
WEST VIRGINIA,1980,HOUSE,3,John G. Hutchinson,Democrat,84980
WEST VIRGINIA,1980,HOUSE,3,Mick Staton,Republican,94683
WEST VIRGINIA,1980,HOUSE,4,Nick Joe Rahall II,Democrat,117595
WEST VIRGINIA,1980,HOUSE,4,Winton Guy Covey Jr.,Republican,36020
WISCONSIN,1982,House,1,Les Aspin,Democratic,126222
WISCONSIN,1982,House,1,Kathryn H. Canary,Republican,96047
WISCONSIN,1982,House,1,Arthur F. Jackson,Libertarian,2168
WISCONSIN,1982,House,1,Write-in,Write-in,4
WISCONSIN,1982,House,2,Robert Kastenmeier,Democratic,142037
WISCONSIN,1982,House,2,James A. Wright,Republican,119514
WISCONSIN,1982,House,2,Leslie Graves Key,Libertarian,1582
WISCONSIN,1982,House,2,Write-in,Write-in,2
WISCONSIN,1982,House,3,Alvin J. Baldus,Democratic,126859
WISCONSIN,1982,House,3,Steven Gunderson,Republican,132001
WISCONSIN,1982,House,3,Write-in,Write-in,4
WISCONSIN,1982,House,4,Clement J. Zablocki,Democratic,146437
WISCONSIN,1982,House,4,Elroy C. Hornadel,Republican,61027
WISCONSIN,1982,House,4,Lynn Bashkind,Independent,1676
WISCONSIN,1982,House,4,Write-in,Write-in,3
WISCONSIN,1982,House,5,Henry S. Reuss,Democratic,129574
WISCONSIN,1982,House,5,David Bethke,Republican,37267
WISCONSIN,1982,House,5,Frank Forrestal,Independent,1371
WISCONSIN,1982,House,5,Write-in,Write-in,6
WISCONSIN,1982,House,6,Gary R. Goyke,Democratic,98628
WISCONSIN,1982,House,6,Thomas E. Petri,Republican,143989
WISCONSIN,1982,House,6,Write-in,Write-in,3
WISCONSIN,1982,House,7,David Obey,Democratic,164349
WISCONSIN,1982,House,7,Vinton A. Vesta,Republican,89745
WISCONSIN,1982,House,7,Write-in,Write-in,22
WISCONSIN,1982,House,8,Michael R. Monfils,Democratic,81043
WISCONSIN,1982,House,8,Toby Roth,Republican,189664
WISCONSIN,1982,House,8,Write-in,Write-in,19
WISCONSIN,1982,REPRESENTATIVE,9,Gary C. Benedict,Democrat,56838
WISCONSIN,1982,REPRESENTATIVE,9,F. James Sensenbrenner Jr.,Republican,206227
WISCONSIN,1982,REPRESENTATIVE,9,,Write-in,14
WISCONSIN,1982,President,,,,981584
WISCONSIN,1982,President,,,,1088845
WISCONSIN,1982,President,,,,160657
WISCONSIN,1982,President,,,,29135
WISCONSIN,1982,President,,,,7767
WISCONSIN,1982,President,,,,1519
WISCONSIN,1982,President,,,,808
WISCONSIN,1982,President,,,,772
WISCONSIN,1982,President,,,,414
WISCONSIN,1982,President,,,,383
WISCONSIN,1982,President,,,,1337
WISCONSIN,1982,Senate,,Gaylord A. Nelson,Democratic,1065487
